Serial Number,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQNMLMJIIIGFGE67CC,1.0,76.49,本共有部份之項目有防空避難室兼停車空間、門廳兼梯廳、管委會使用空間、樓梯間、車道、機械室、水箱等７項。,鋼筋混凝土,111年12月5日,十層,,
RPQNMLMJIIIGFFE57CC,29.0,18.32,住家用,鋼筋混凝土造,83年8月1日,十六層,,
RPPNMLNJIIIGFAE07CC,17.0,169.18,住家用,鋼筋混凝土造,95年12月5日,十九層,,
RPPNMLNJIIIGFAE07CC,17.0,124.3,防空避難室兼停車空間、頂蓋型沿街步道式開放空間、門廳、雨遮、屋頂突出物、頂蓋型廣場式開放空間、陽台、管理員室、門廊、中繼水箱、管理委員會使用空間,鋼筋混凝土造,95年12月5日,十九層,,
RPQNMLMJIIIGFIE87CC,43.0,102.87,住商用,鋼筋混凝土造,70年2月1日,二層,,
RPRNMLNJIIIGFAE27CC,39.0,126.12,,鋼筋混凝土造,73年8月8日,五層,,
RPUNMLNJIIIGFAE57CC,4.0,61.99,見其他登記事項,鋼筋混凝土,108年7月15日,十五層,,
RPUNMLNJIIIGFAE57CC,4.0,57.98,本共有部分之項目有防空避難室兼停車空間、樓梯間、機房、水箱、梯間、管理委員會使用空間、管道間、騎樓、門廳、外廊、車道等項。,鋼筋混凝土,108年7月15日,十五層,,
RPTNMLNJIIIGFAE47CC,39.0,102.88,,鋼筋混凝土造,73年4月2日,五層,,
RPWNMLNJIIIGFAE77CC,17.0,74.97,住家用,鋼筋混凝土造,95年4月7日,十三層,,
RPWNMLNJIIIGFAE77CC,17.0,33.48,共有部分,鋼筋混凝土造,95年4月7日,十三層,,
RPVNMLNJIIIGFAE67CC,41.0,19.83,,鋼筋混凝土造,72年2月23日,十二層,,
RPVNMLNJIIIGFAE67CC,41.0,4.82,,鋼筋混凝土造,72年2月23日,十二層,,
RPRNMLNJIIIGFBE37CC,26.0,91.31,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPRNMLNJIIIGFBE37CC,26.0,29.3,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPSNMLNJIIIGFBE47CC,43.0,77.18,,鋼筋混凝土造,69年11月25日,十二層,,
RPRNMLNJIIIGFCE47CC,6.0,58.11,見其他登記事項,鋼筋混凝土造,106年6月8日,十八層,,
RPSNMLNJIIIGFBE47CC,43.0,13.18,,鋼筋混凝土造,69年11月25日,十二層,,
RPRNMLNJIIIGFCE47CC,6.0,30.51,本共有部分之項目有防空避難室兼停車空間、停車空間、梯間、公共服務空間、梯廳、垃圾暫存室、防災中心、車道、頂蓋型開放空間、樓梯間、中繼水箱、機械室及水箱等１３項。,鋼筋混凝土造,106年6月8日,十八層,,
RPUNMLNJIIIGFBE67CC,26.0,20.64,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPUNMLNJIIIGFBE67CC,26.0,73.41,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPWNMLNJIIIGFCE97CC,29.0,50.73,住家用,鋼筋混凝土造,83年10月1日,二十層,,
RPWNMLNJIIIGFCE97CC,29.0,21.67,見使用執照,鋼筋混凝土造,83年10月1日,二十層,,
RPVNMLNJIIIGFCE87CC,40.0,73.65,,鋼筋混凝土造,72年12月8日,五層,,
RPPNMLNJIIIGFDE37CC,2.0,83.64,見其他登記事項,鋼筋混凝土,110年6月30日,十五層,,
RPPNMLNJIIIGFDE37CC,2.0,61.84,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、管委會使用空間、機械室及水箱等項。,鋼筋混凝土,110年6月30日,十五層,,
RPXNMLNJIIIGFEE28CC,33.0,114.58,住家用,鋼筋混凝土造,79年7月13日,七層,,
RPXNMLNJIIIGFEE28CC,33.0,22.85,見使用執照,鋼筋混凝土造,79年7月13日,七層,,
RPWNMLNJIIIGFEE18CC,18.0,265.17,住商用,鋼筋混凝土造,94年4月28日,四層,,
RPPNMLNJIIIGFGE67CC,41.0,84.39,住家用,鋼筋混凝土造,71年6月28日,五層,,
RPPNMLNJIIIGFIE87CC,51.0,75.48,住家用,加強磚造,61年10月20日,二層,,
RPPNMLNJIIIGFLE18CC,3.0,57.04,見其他登記事項,鋼筋混凝土,109年12月17日,五層,,
RPPNMLNJIIIGFLE18CC,3.0,18.14,共有部分有：管委會使用空間、梯廳兼門廳、台電配電室、電信室、基地內通路、停車空間、樓梯間、機械室。,鋼筋混凝土,109年12月17日,五層,,
RPPNMLOJIIIGFAE17CC,28.0,54.34,住家用,鋼筋混凝土造,84年10月17日,十一層,,
RPPNMLOJIIIGFAE17CC,28.0,14.88,見使用執照,鋼筋混凝土造,84年10月17日,十一層,,
RPQNMLOJIIIGFAE27CC,44.0,37.7,,鋼筋混凝土造,68年12月5日,十二層,,
RPQNMLOJIIIGFAE27CC,44.0,9.68,,鋼筋混凝土造,68年12月5日,十二層,,
RPXNMLOJIIIGFBE08CC,44.0,66.47,,鋼筋混凝土造,68年10月2日,五層,,
RPVNMLOJIIIGFDE08CC,50.0,16.4,,加強磚造,63年2月15日,三層,,
RPSNMLOJIIIGFDE77CC,50.0,16.4,,加強磚造,63年2月15日,三層,,
RPWNMLOJIIIGFDE18CC,17.0,56.41,住家用,鋼筋混凝土造,96年1月31日,十五層,,
RPWNMLOJIIIGFDE18CC,17.0,36.02,停車空間、防空避難室、樓梯間、機械室、水箱,鋼筋混凝土造,96年1月31日,十五層,,
RPVOMLOJIIIGFDE18CC,28.0,126.41,住家用,鋼筋混凝土造,84年7月19日,二十三層,,
RPVOMLOJIIIGFDE18CC,28.0,37.27,見使用執照,鋼筋混凝土造,84年7月19日,二十三層,,
RPSNMLOJIIIGFEE87CC,1.0,70.42,見其他登記事項,鋼筋混凝土,112年1月17日,十五層,,
RPSNMLOJIIIGFEE87CC,1.0,52.13,本共有部分之項目有防空避難室兼停車空間、門廳、游泳池、車道、樓梯間、管委會使用空間、機械室、水箱等８項。,鋼筋混凝土,112年1月17日,十五層,,
RPVNMLOJIIIGFGE38CC,29.0,200.16,工業用,鋼筋混凝土造,83年10月26日,三層,,
RPXNMLOJIIIGFEE38CC,22.0,19.63,住家用,見使用執照,90年9月7日,六層,,
RPXNMLOJIIIGFEE38CC,22.0,10.86,見使用執照,見使用執照,90年9月7日,六層,,
RPRNMLPJIIIGFIE28CC,29.0,92.97,,鋼筋混凝土造,83年6月10日,七層,,
RPRNMLPJIIIGFIE28CC,29.0,32.93,,鋼筋混凝土造,83年6月10日,七層,,
RPRNMLOJIIIGFIE18CC,21.0,397.0,見使用執照,見使用執照,92年1月3日,一層,,
RPPNMLPJIIIGFIE08CC,5.0,26.08,見其他登記事項,鋼筋混凝土,107年6月6日,四層,,
RPQNMLPJIIIGFGE97CC,40.0,78.79,住家用,鋼筋混凝土造,72年9月20日,五層,,
RPQNMLPJIIIGFGE97CC,40.0,6.88,共有部分,鋼筋混凝土造,72年9月20日,地下層,,
RPRNMLQJIIIGFAE57CC,18.0,108.18,住家用,鋼筋混凝土造,94年11月14日,十五層,,
RPRNMLQJIIIGFAE57CC,18.0,72.11,共有部分,鋼筋混凝土造,94年11月14日,十五層,,
RPSNMLPJIIIGFIE38CC,1.0,51.01,見其他登記事項,鋼筋混凝土,112年1月31日,十五層,,
RPSNMLPJIIIGFIE38CC,1.0,28.49,本共有部分之項目有防空避難室兼停車空間、梯間、梯廳、管委會使用空間、門廳、門廊、車道面積、樓梯間、水箱、機械室等１０項,鋼筋混凝土,112年1月31日,十五層,,
RPXNMLQJIIIGFAE18CC,38.0,26.82,,鋼筋混凝土造,75年2月17日,十六層,,
RPQNMLQJIIIGFAE47CC,17.0,122.33,住家用,鋼筋混凝土造,95年12月5日,十九層,,
RPXNMLQJIIIGFAE18CC,38.0,8.32,,鋼筋混凝土造,75年2月17日,十六層,,
RPSNMLQJIIIGFAE67CC,17.0,54.98,住家用,鋼筋混凝土造,95年8月9日,十五層,,
RPXNMLQJIIIGFAE18CC,38.0,2.64,,鋼筋混凝土造,75年2月17日,十六層,,
RPSNMLQJIIIGFAE67CC,17.0,25.68,共有部份,鋼筋混凝土造,95年8月9日,十五層,,
RPOOMLQJIIIGFAE37CC,38.0,108.0,,鋼筋混凝土造,74年4月19日,十二層,,
RPPNMLQJIIIGFBE47CC,41.0,14.27,,鋼筋混凝土造,72年2月28日,八層,,
RPPNMLQJIIIGFBE47CC,41.0,1.99,,鋼筋混凝土造,72年2月28日,八層,,
RPQNMLQJIIIGFCE67CC,43.0,33.4,,鋼筋混凝土造,70年1月22日,十層,,
RPQNMLQJIIIGFCE67CC,43.0,4.99,見使用執照,鋼筋混凝土造,70年1月22日,000,,
RPVNMLQJIIIGFCE18CC,25.0,26.6,住家用,鋼骨造,88年2月9日,三十九層,,
RPVNMLQJIIIGFCE18CC,25.0,12.99,共有部分,鋼骨造,88年2月9日,三十九層,,
RPQNMLQJIIIGFDE77CC,50.0,19.01,,加強磚造,62年12月24日,三層,,
RPRNMLQJIIIGFDE87CC,40.0,69.24,,鋼筋混凝土造,73年2月13日,十層,,
RPUNMLQJIIIGFDE18CC,44.0,67.52,,鋼筋混凝土造,68年4月17日,五層,,
RPTNMLQJIIIGFEE18CC,9.0,71.19,住家用,鋼筋混凝土,103年5月9日,十五層,,
RPSNMLQJIIIGFEE08CC,1.0,76.79,見其他登記事項,鋼筋混凝土,111年9月23日,十八層,,
RPTNMLQJIIIGFEE18CC,9.0,37.99,本共有部分之項目有防空避難室兼停車空間、管理委員會使用空間、門廳兼梯廳、車道、梯間等５項。,鋼筋混凝土,103年5月9日,十五層,,
RPSNMLQJIIIGFEE08CC,1.0,40.51,本共有部分之項目有：防空避難室兼停車空間、車道、機車停車區、門廊、樓梯間、管委會使用空間、門廳兼梯廳、浴廁、防災中心、緩衝空間、機械室、水箱等１２項。,鋼筋混凝土,111年9月23日,十八層,,
RPPOMLQJIIIGFDE77CC,43.0,104.92,,鋼筋混凝土造,69年7月21日,十二層,,
RPUNMLQJIIIGFEE28CC,9.0,54.83,住家用,鋼筋混凝土造,103年4月29日,十三層,,
RPUNMLQJIIIGFEE28CC,9.0,53.04,本共有部分之項目有停車空間、防空避難室兼停車空間、樓梯間、管委會使用空間、門廳兼梯廳、車道、水箱、機械室等共８項。,鋼筋混凝土造,103年4月29日,十三層,,
RPVNMLQJIIIGFFE48CC,3.0,67.22,集合住宅,鋼筋混凝土造,110年1月28日,十五層,,
RPVNMLQJIIIGFFE48CC,3.0,33.08,本共有部分之項目有停車空間、防空避難室兼停車空間、樓梯間、管委會使用空間、門廳兼梯廳、垃圾暫存空間、車道、門廊、機械室、水箱等１０項。,鋼筋混凝土造,110年1月28日,十五層,,
RPPNMLQJIIIGFGE97CC,44.0,70.86,住家用,鋼筋混凝土造,68年4月16日,五層,,
RPPNMLQJIIIGFLE48CC,50.0,68.08,住家用,鋼筋混凝土加強磚造,62年6月1日,二層,,
RPPNMLRJIIIGFCE67CC,29.0,106.89,住家用,鋼筋混凝土造,83年4月22日,十七層,,
RPPNMLRJIIIGFCE67CC,29.0,27.43,見使用執照,鋼筋混凝土造,83年4月22日,十七層,,
RPQNMLQJIIIGFIE28CC,33.0,37.29,住家用,鋼筋混凝土造,79年9月20日,七層,,
RPQNMLQJIIIGFIE28CC,33.0,11.96,共有部分,鋼筋混凝土造,79年9月20日,地下層,,
RPPNMLSJIIIGFCE77CC,25.0,31.89,住家用,鋼骨造,88年2月9日,三十九層,,
RPPNMLSJIIIGFCE77CC,25.0,15.58,共有部份,鋼骨造,88年2月9日,三十九層,,
RPPNMLTJIIIGFDE97CC,28.0,56.74,住家用,鋼筋混凝土造,84年5月25日,十一層,,
RPPNMLTJIIIGFDE97CC,28.0,33.97,見使用執照,鋼筋混凝土造,84年5月25日,十一層,,
RPPNMLTJIIIGFIE48CC,6.0,154.39,店舖、集合住宅,鋼筋混凝土,106年11月1日,十五層,,
RPPNMLTJIIIGFIE48CC,6.0,50.66,本共有部分之項目有防空避難室兼停車空間、樓梯間、車道、管委會使用空間、陽台、電梯間、機械室、水箱等８項,鋼筋混凝土,106年11月1日,十五層,,
RPRNMLTJIIIGFGE48CC,49.0,16.53,住商用,加強磚造,63年7月20日,三層,,
RPQNMLTJIIIGFGE38CC,34.0,88.22,住商用,加強磚造,78年10月23日,二層,,
RPQNMLTJIIIGFGE38CC,34.0,146.76,住商用,加強磚造,78年10月23日,二層,,
RPQNMLTJIIIGFIE58CC,1.0,63.94,見其他登記事項,鋼筋混凝土,112年3月17日,四層,,
RPRNMLTJIIIGFIE68CC,24.0,23.05,住商用,鋼筋混凝土造,88年4月19日,四層,,
RPQNMLLKIIIGFAE07CC,41.0,19.83,,鋼筋混凝土造,71年6月30日,十二層,,
RPQNMLLKIIIGFAE07CC,41.0,10.23,,鋼筋混凝土造,71年6月30日,十二層,,
RPRNMLLKIIIGFAE17CC,45.0,36.57,,鋼筋混凝土造,67年7月24日,三層,,
RPTNMLLKIIIGFCE57CC,34.0,97.85,住家用,鋼筋混凝土造,78年9月25日,五層,,
RPTNMLLKIIIGFCE57CC,34.0,32.43,見使用執照,鋼筋混凝土造,78年9月25日,五層,,
RPQNMLLKIIIGFBE17CC,1.0,76.82,見其他登記事項,鋼筋混凝土造,111年12月30日,十五層,,
RPQNMLLKIIIGFBE17CC,1.0,78.72,共有部分,鋼筋混凝土造,111年12月30日,十五層,,
RPVNMLLKIIIGFCE77CC,36.0,185.27,,鋼筋混凝土造,76年5月20日,三層,,
RPUNMLLKIIIGFDE77CC,43.0,92.43,,鋼筋混凝土造,69年12月3日,五層,,
RPQNMLLKIIIGFEE47CC,1.0,47.96,見其他登記事項,鋼筋混凝土,112年1月12日,十四層,,
RPQNMLLKIIIGFEE47CC,1.0,26.3,本共有部分之項目有：防空避難室兼停車空間、車道、停車空間、管委會使用空間、機械室、水箱、樓梯間等７項。,鋼筋混凝土,112年1月12日,十四層,,
RPRNMLLKIIIGFEE57CC,23.0,105.34,住家用,見使用執照,89年6月21日,十層,,
RPRNMLLKIIIGFEE57CC,23.0,35.33,見使用執照,鋼筋混凝土結構造,89年6月21日,十層,,
RPTNMLLKIIIGFEE77CC,29.0,103.47,住家用,鋼筋混凝土造,83年6月28日,十九層,,
RPTNMLLKIIIGFEE77CC,29.0,9.98,見使用執照,鋼筋混凝土造,83年6月28日,十九層,,
RPVNMLLKIIIGFEE97CC,29.0,67.06,住家用,鋼筋混凝土造,84年3月2日,十七層,,
RPVNMLLKIIIGFEE97CC,29.0,20.76,見使用執照,鋼筋混凝土造,84年3月2日,十七層,,
RPUNMLLKIIIGFEE87CC,17.0,62.23,住家用,鋼筋混凝土造,95年6月29日,十四層,,
RPUNMLLKIIIGFEE87CC,17.0,22.07,停車空間，避難室，樓梯間，門廳，門廊，車道，機械室，水箱,鋼筋混凝土造,95年6月29日,十四層,,
RPRNMLLKIIIGFFE67CC,2.0,62.92,見其他登記事項,鋼筋混凝土造,110年6月17日,十層,,
RPRNMLLKIIIGFFE67CC,2.0,33.93,本共有部分之項目有管理委員會使用空間、樓梯間、電梯間、梯廳、汽車坡道、防空避難室兼停車空間等６項。,鋼筋混凝土造,110年6月17日,十層,,
RPPNMLLKIIIGFIE77CC,4.0,57.09,見其他登記事項,鋼筋混凝土,109年3月5日,十五層,,
RPPNMLLKIIIGFIE77CC,4.0,30.95,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、門廳、車道、管委會使用空間、機械室、水箱等８項。,鋼筋混凝土,109年3月5日,十五層,,
RPOOMLLKIIIGFGE57CC,33.0,140.76,住家用,鋼筋混凝土造,80年3月20日,十五層,,
RPOOMLLKIIIGFGE57CC,33.0,22.06,共有部分,鋼筋混凝土造,80年3月20日,十八層,,
RPXNMLLKIIIGFGE38CC,2.0,49.61,見其他登記事項,鋼筋混凝土,111年1月18日,十四層,,
RPXNMLLKIIIGFGE38CC,2.0,50.16,本共有部分之項目有防空避難室兼停車空間、公共服務空間、車道、管委會使用空間、樓梯間、梯廳等項。,鋼筋混凝土,111年1月18日,十四層,,
RPPNMLMKIIIGFAE07CC,19.0,122.37,住商用,鋼筋混凝土造,93年10月25日,十五層,,
RPPNMLMKIIIGFAE07CC,19.0,29.91,共有部份,鋼筋混凝土造,93年10月25日,十五層,,
RPSNMLMKIIIGFBE47CC,5.0,41.04,見其他登記事項,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,,
RPSNMLMKIIIGFBE47CC,5.0,21.89,共有部分,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,,
RPQNMLMKIIIGFBE27CC,52.0,88.44,住家用,加強磚造,60年8月30日,二層,,
RPROMLMKIIIGFBE47CC,56.0,16.52,,加強磚造,56年10月2日,二層,,
RPOOMLMKIIIGFBE17CC,40.0,29.1,,鋼筋混凝土造,72年5月5日,十二層,,
RPOOMLMKIIIGFBE17CC,40.0,7.36,,鋼筋混凝土造,72年5月5日,十二層,,
RPUOMLMKIIIGFBE77CC,9.0,16.52,住家用,鋼筋混凝土造,103年4月24日,五層,,
RPOPMLMKIIIGFBE27CC,27.0,36.36,住商用,鋼筋混凝土造,86年2月27日,二十四層,,
RPQPMLMKIIIGFBE47CC,18.0,22.77,住家用,鋼筋混凝土造,94年8月3日,十四層,,
RPQPMLMKIIIGFBE47CC,18.0,9.39,防空避難室、停車空間、機電空間、樓梯間、電梯間、機械室、水箱等,鋼筋混凝土造,94年8月3日,十四層,,
RPQPMLMKIIIGFBE47CC,18.0,1.97,排煙室等,鋼筋混凝土造,94年8月3日,十四層,,
RPPQMLMKIIIGFBE47CC,26.0,26.2,住家用,鋼筋混凝土造,86年7月9日,十四層,,
RPPQMLMKIIIGFBE47CC,26.0,9.72,見使用執照,鋼筋混凝土造,86年7月9日,十四層,,
RPXPMLMKIIIGFBE18CC,57.0,51.8,,加強磚造,55年10月18日,二層,,
RPRNMLMKIIIGFCE47CC,34.0,229.48,住商用,鋼筋混凝土造,78年12月27日,五層,,
RPPNMLMKIIIGFDE37CC,24.0,67.92,住家用,鋼筋混凝土造,88年5月19日,二十七層,,
RPPNMLMKIIIGFDE37CC,24.0,18.74,見使用執照,鋼筋混凝土造,88年5月19日,二十七層,,
RPTNMLMKIIIGFDE77CC,18.0,31.18,住商用,鋼筋混凝土造,94年9月30日,五層,,
RPWNMLMKIIIGFDE08CC,34.0,201.95,,鋼筋混凝土造,78年8月3日,四層,,
RPVNMLMKIIIGFDE97CC,16.0,60.89,住家用,鋼筋混凝土造,96年6月4日,十五層,,
RPOOMLMKIIIGFDE37CC,30.0,96.37,住家用,鋼筋混凝土造,82年4月1日,十六層,,
RPVNMLMKIIIGFDE97CC,16.0,22.64,防空避難室兼停車空間、樓梯間、水箱,鋼筋混凝土造,96年6月4日,十五層,,
RPOOMLMKIIIGFDE37CC,30.0,23.35,見使用執照,鋼筋混凝土造,82年4月1日,十六層,,
RPROMLMKIIIGFDE67CC,42.0,16.52,,鋼筋混凝土造,71年2月26日,五層,,
RPPOMLMKIIIGFDE47CC,17.0,8.66,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPPOMLMKIIIGFDE47CC,,7.03,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPSOMLMKIIIGFDE77CC,28.0,21.69,住家用,鋼筋混凝土造,85年1月25日,七層,,
RPSOMLMKIIIGFDE77CC,28.0,11.99,見使用執照,鋼筋混凝土造,85年1月25日,七層,,
RPWOMLMKIIIGFDE18CC,27.0,22.87,住家用,鋼筋混凝土造,85年6月25日,十一層,,
RPWOMLMKIIIGFDE18CC,27.0,9.36,見使用執照,鋼筋混凝土造,85年6月25日,十一層,,
RPTOMLMKIIIGFDE87CC,29.0,84.81,住家用,鋼筋混凝土造,83年11月3日,十六層,,
RPTOMLMKIIIGFDE87CC,29.0,25.66,見使用執照,鋼筋混凝土造,83年11月3日,十六層,,
RPQNMLMKIIIGFEE57CC,3.0,86.79,見其他登記事項,鋼筋混凝土,109年11月3日,十五層,,
RPQNMLMKIIIGFEE57CC,3.0,71.9,本共有部分之項目有防空避難室兼停車空間、管理委員會使用空間、門廳、梯廳、車道、梯間、機械室、水箱等８項。,鋼筋混凝土,109年11月3日,十五層,,
RPOPMLMKIIIGFDE47CC,45.0,15.07,,鋼筋混凝土造,68年2月8日,五層,,
RPTNMLMKIIIGFEE87CC,40.0,97.38,,加強磚造,72年4月6日,二層,,
RPPNMLMKIIIGFEE47CC,35.0,183.69,住商用,鋼筋混凝土造,77年11月7日,四層,,
RPWNMLMKIIIGFEE18CC,11.0,123.04,住家用,鋼筋混凝土造,101年11月5日,二十四層,,
RPWNMLMKIIIGFEE18CC,11.0,95.26,本共有部分之項目有防空避難室兼停車空間、停車空間、住宅門廳、樓梯間、管理員室、住宅門廊、車道、社區服務中心、樓梯間＋走廊、門廊、戲水池、中繼水箱、陽台、機械室、水箱等１５項。,鋼筋混凝土造,101年11月5日,二十四層,,
RPRNMLMKIIIGFEE67CC,7.0,68.21,見其他登記事項,鋼筋混凝土,105年11月15日,十五層,,
RPRNMLMKIIIGFEE67CC,7.0,34.75,本共有部分之項目有防空避難室兼停車空間、車道、外廊、門廳、公共服務空間、樓梯間、機械室、水箱等８項。,鋼筋混凝土,105年11月15日,十五層,,
RPQOMLMKIIIGFEE67CC,9.0,45.04,住家用,鋼筋混凝土造,103年11月4日,十五層,,
RPQOMLMKIIIGFEE67CC,9.0,24.42,本共有部分之項目有防空避難室兼停車空間、門廊、門廳、管委員會使用空間、停車空間、車道、樓梯間、機械房、水箱等９項。,鋼筋混凝土造,103年11月4日,十五層,,
RPROMLMKIIIGFEE77CC,3.0,42.45,見其他登記事項,鋼骨構造，鋼骨鋼筋混凝土構造，鋼筋混凝土造,110年3月17日,二十八層,,
RPROMLMKIIIGFEE77CC,3.0,24.49,本共有部分之項目有法定防空避難室兼停車空間、門廳、門廊、緩衝空間、停車空間、機車車道、樓梯間、防災中心、台電配電場所、中繼水箱、機械室、水箱等１２項。,鋼骨構造，鋼骨鋼筋混凝土構造，鋼筋混凝土造,110年3月17日,二十八層,,
RPSOMLMKIIIGFEE87CC,1.0,54.24,見其他登記事項,鋼筋混凝土,111年3月29日,十五層,,
RPSOMLMKIIIGFEE87CC,1.0,55.23,本共有部分之項目有防空避難室兼停車空間、管理委員會使用空間、門廳、停車空間（車道）、梯間、樓梯間、機械房、水箱等８項,鋼筋混凝土,111年3月29日,十五層,,
RPTOMLMKIIIGFEE97CC,,45.79,見其他登記事項,鋼筋混凝土,112年4月28日,十三層,,
RPTOMLMKIIIGFEE97CC,,28.29,本共有部分之項目有防空避難室兼停車空間、車道、管委會使用空間、樓梯間、梯廳、機械室、水箱等共７項。,鋼筋混凝土,112年4月28日,十三層,,
RPVOMLMKIIIGFEE18CC,30.0,117.91,住家用,鋼筋混凝土造,82年5月12日,八層,,
RPVOMLMKIIIGFEE18CC,30.0,31.21,見使用執照,鋼筋混凝土造,82年5月12日,八層,,
