serial_number,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPNMLPLRHIGFCE48CC,25.0,36.53,共有部分,鋼筋混凝土造,87年11月17日,二十六層,NULL,NULL
RPPOMLPLRHIGFBE48CC,49.0,72.54,NULL,鋼筋混凝土造,64年1月14日,四層,NULL,NULL
RPRNMLPLRHIGFCE68CC,23.0,242.84,住商用,鋼筋混凝土造,89年8月29日,四層,NULL,NULL
RPQNMLPLRHIGFCE58CC,28.0,26.05,住家用,鋼筋混凝土造,84年12月5日,二十一層,NULL,NULL
RPQNMLPLRHIGFCE58CC,28.0,11.62,見使用執照,鋼筋混凝土造,84年12月5日,二十一層,NULL,NULL
RPUNMLPLRHIGFCE98CC,44.0,76.38,NULL,鋼筋混凝土造,68年7月31日,四層,NULL,NULL
RPTNMLPLRHIGFCE88CC,27.0,108.38,住家用,鋼筋混凝土造,85年9月11日,十二層,NULL,NULL
RPTNMLPLRHIGFCE88CC,27.0,37.07,：避難室、機械室、樓梯間、停車空間、水箱,鋼筋混凝土造,85年9月11日,十二層,NULL,NULL
RPPOMLPLRHIGFCE58CC,41.0,82.66,NULL,鋼筋混凝土造,71年11月8日,五層,NULL,NULL
RPPOMLPLRHIGFCE58CC,41.0,24.4,見使用執照,鋼筋混凝土造,71年11月8日,五層,NULL,NULL
RPXNMLPLRHIGFCE66CC,16.0,51.76,住家用,鋼筋混凝土造,96年9月20日,十八層,NULL,NULL
RPXNMLPLRHIGFCE66CC,16.0,24.24,共有部分,鋼筋混凝土造,96年9月20日,十八層,NULL,NULL
RPQOMLPLRHIGFCE68CC,4.0,14.71,見其他登記事項,鋼筋混凝土,108年10月2日,十五層,NULL,NULL
RPQOMLPLRHIGFCE68CC,4.0,13.83,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、停車空間、車道、門廊、樓梯間、機械室、水箱等８項。,鋼筋混凝土,108年10月2日,十五層,NULL,NULL
RPROMLPLRHIGFCE78CC,44.0,74.88,NULL,鋼筋混凝土造,68年5月9日,五層,NULL,NULL
RPRNMLPLRHIGFDE78CC,28.0,23.06,住家用,鋼筋混凝土造,85年1月25日,七層,NULL,NULL
RPRNMLPLRHIGFDE78CC,28.0,12.57,見使用執照,鋼筋混凝土造,85年1月25日,七層,NULL,NULL
RPPNMLPLRHIGFDE58CC,17.0,303.14,住商用,鋼筋混凝土造,95年9月4日,十五層,NULL,NULL
RPPNMLPLRHIGFDE58CC,17.0,130.85,防空避難室兼停車空間、樓梯間、機械室、水箱,鋼筋混凝土造,95年9月4日,十五層,NULL,NULL
RPSNMLNLRHIGFFE88CC,3.0,60.48,集合住宅,鋼筋混凝土造,110年1月28日,十五層,NULL,NULL
RPPNMLMLRHIGFFE48CC,3.0,62.73,集合住宅,鋼筋混凝土造,110年3月3日,二十二層,NULL,NULL
RPSNMLNLRHIGFFE88CC,3.0,48.06,本共有部分之項目有停車空間、防空避難室兼停車空間、樓梯間、管委會使用空間、門廳兼梯廳、垃圾暫存空間、車道、門廊、機械室、水箱等１０項。,鋼筋混凝土造,110年1月28日,十五層,NULL,NULL
RPPNMLMLRHIGFFE48CC,3.0,35.93,本共有部分之項目有水箱、機械室、中繼水箱、交誼廳、樓梯間、防災中心、門廊、車道、管理委員會、梯廳、停車空間等１１項。,鋼筋混凝土造,110年3月3日,二十二層,NULL,NULL
RPTNMLNLRHIGFFE98CC,5.0,19.92,集合住宅,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPQNMLNLRHIGFFE68CC,28.0,92.54,住家用,鋼筋混凝土造,84年11月18日,二十四層,NULL,NULL
RPTNMLNLRHIGFFE98CC,5.0,9.7,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPQNMLNLRHIGFFE68CC,28.0,53.19,活動中心．梯間．避難室．停車空間．機械室．水箱,鋼筋混凝土造,84年11月18日,二十四層,NULL,NULL
RPSNMLPLRHIGFDE88CC,43.0,79.74,NULL,鋼筋混凝土造,69年12月1日,五層,NULL,NULL
RPTNMLPLRHIGFDE98CC,27.0,18.96,住家用,鋼筋混凝土造,85年7月29日,十六層,NULL,NULL
RPTNMLPLRHIGFDE98CC,27.0,7.0,見使用執照,鋼筋混凝土造,85年7月29日,十六層,NULL,NULL
RPXNMLPLRHIGFDE76CC,27.0,101.13,住家用,鋼筋混凝土造,85年9月5日,七層,NULL,NULL
RPXNMLPLRHIGFDE76CC,27.0,34.99,見使用執照,鋼筋混凝土造,85年9月5日,七層,NULL,NULL
RPUNMLPLRHIGFDE09CC,45.0,63.7,NULL,鋼筋混凝土造,67年11月25日,五層,NULL,NULL
RPQOMLPLRHIGFDE78CC,18.0,52.62,住商用,鋼筋混凝土造,94年9月30日,五層,NULL,NULL
RPVOMLPLRHIGFDE66CC,44.0,55.8,NULL,鋼筋混凝土造,68年6月29日,四層,NULL,NULL
RPPPMLPLRHIGFDE78CC,22.0,83.95,住家用,鋼筋混凝土造,90年11月22日,十四層,NULL,NULL
RPPNMLPLRHIGFEE68CC,19.0,16.26,見使用執照,見使用執照,93年4月13日,十層,NULL,NULL
RPWOMLPLRHIGFDE76CC,40.0,91.37,NULL,鋼筋混凝土造,72年10月1日,五層,NULL,NULL
RPPPMLPLRHIGFDE78CC,22.0,32.19,見使用執照,鋼筋混凝土造,90年11月22日,十四層,NULL,NULL
RPPNMLPLRHIGFEE68CC,19.0,7.27,見使用執照,見使用執照,93年4月13日,十層,NULL,NULL
RPWOMLPLRHIGFDE76CC,40.0,13.17,NULL,鋼筋混凝土造,72年10月1日,五層,NULL,NULL
RPPNMLPLRHIGFEE68CC,19.0,2.87,見使用執照,見使用執照,93年4月13日,NULL,NULL,NULL
RPOPMLPLRHIGFDE68CC,31.0,73.74,住家用,鋼筋混凝土造,81年9月16日,十二層,NULL,NULL
RPOPMLPLRHIGFDE68CC,31.0,23.61,見使用執照,鋼筋混凝土造,81年9月16日,十二層,NULL,NULL
RPSOMLPLRHIGFDE98CC,3.0,99.4,見其他登記事項,鋼筋混凝土造,109年11月6日,二十一層,NULL,NULL
RPSOMLPLRHIGFDE98CC,3.0,91.99,本共有部分之項目有防空避難室兼停車空間、騎樓、門廊、外廊、車道、出入口緩衝空間、管委會空間、防災中心、機械室、樓電梯間、陽台、雨遮、通用化交誼廳、消防機械室、樓梯間及水箱等項。,鋼筋混凝土造,109年11月6日,二十一層,NULL,NULL
RPXOMLPLRHIGFDE86CC,35.0,97.02,NULL,鋼筋混凝土造,78年2月1日,七層,NULL,NULL
RPXOMLPLRHIGFDE86CC,35.0,51.3,NULL,鋼筋混凝土造,78年2月1日,七層,NULL,NULL
RPQNMLPLRHIGFEE78CC,3.0,99.43,見其他登記事項,鋼筋混凝土,109年5月18日,十二層,NULL,NULL
RPRNMLPLRHIGFEE88CC,18.0,81.8,住家用,鋼筋混凝土造,94年10月12日,十五層,NULL,NULL
RPRNMLPLRHIGFEE88CC,18.0,31.01,見使用執照,鋼筋混凝土造,94年10月12日,十五層,NULL,NULL
RPTNMLPLRHIGFEE09CC,2.0,74.2,見其他登記事項,鋼筋混凝土,110年5月25日,十五層,NULL,NULL
RPTNMLPLRHIGFEE09CC,2.0,73.34,本共有部分之項目有：防空避難室兼停車空間、梯廳、樓電梯間、公共服務空間、頂蓋型開放空間、裝卸車位、樓梯間、水箱、機械室等９項。,鋼筋混凝土,110年5月25日,十五層,NULL,NULL
RPXNMLPLRHIGFEE86CC,34.0,139.78,住商用,鋼筋混凝土造,78年10月20日,七層,NULL,NULL
RPXNMLPLRHIGFEE86CC,34.0,65.99,見使用執照,鋼筋混凝土造,78年10月20日,七層,NULL,NULL
RPUNMLPLRHIGFEE56CC,15.0,113.85,住家用,鋼筋混凝土造,97年4月17日,十五層,NULL,NULL
RPVNMLPLRHIGFEE66CC,27.0,110.4,國民住宅,鋼筋混凝土造,85年5月15日,十二層,NULL,NULL
RPVNMLPLRHIGFEE66CC,27.0,58.17,見使用執照,鋼筋混凝土造,85年5月15日,十二層,NULL,NULL
RPWNMLPLRHIGFEE76CC,1.0,47.83,見其他登記事項,鋼筋混凝土,111年8月10日,十五層,NULL,NULL
RPRNMLPLRHIGFFE98CC,5.0,22.56,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPRNMLPLRHIGFFE98CC,5.0,10.96,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPWNMLPLRHIGFEE76CC,1.0,55.23,本共有部分之項目有防空避難室兼停車空間、樓梯間、車道空間、門廊、管委會使用空間、梯廳等共６項。,鋼筋混凝土,111年8月10日,十五層,NULL,NULL
RPPNMLPLRHIGFFE78CC,30.0,97.78,住家用,鋼筋混凝土造,82年12月20日,十六層,NULL,NULL
RPPNMLPLRHIGFFE78CC,30.0,32.15,梯間，機械房，水箱，避難室兼停車空間，開放空間,鋼筋混凝土造,82年12月20日,十六層,NULL,NULL
RPQNMLPLRHIGFFE88CC,29.0,82.9,住家用,鋼筋混凝土造,83年6月8日,十二層,NULL,NULL
RPQNMLPLRHIGFFE88CC,29.0,38.57,共有部分,鋼筋混凝土造,83年6月8日,十二層,NULL,NULL
RPSNMLPLRHIGFFE09CC,5.0,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPSNMLPLRHIGFFE09CC,5.0,9.7,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPTNMLPLRHIGFFE56CC,5.0,91.08,集合住宅,鋼筋混凝土造,107年12月20日,二十四層,NULL,NULL
RPTNMLPLRHIGFFE56CC,5.0,48.54,本共有部分之項目有停車空間、梯廳、特安梯、排煙室、緊急升降機、管道、防災中心、無障礙廁所、垃圾暫存室、升降機、警衛室、伸縮縫、頂蓋型沿街步道式開放空間、宅配室、導風板、樓梯間、電梯間、機械室、水箱等１９項。,鋼筋混凝土造,107年12月20日,二十四層,NULL,NULL
RPUNMLPLRHIGFFE66CC,5.0,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPUNMLPLRHIGFFE66CC,5.0,9.7,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPVNMLPLRHIGFFE76CC,5.0,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPVNMLPLRHIGFFE76CC,5.0,9.7,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPWNMLPLRHIGFFE86CC,5.0,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPWNMLPLRHIGFFE86CC,5.0,9.7,本共有部分之項目有停車空間、門廊、樓梯間、管委會使用空間、機械室及水箱等６項。,鋼筋混凝土造,107年8月20日,七層,NULL,NULL
RPPNMLPLRHIGFGE88CC,44.0,62.07,住家用,鋼筋混凝土造,68年7月7日,五層,NULL,NULL
RPQNMLPLRHIGFGE98CC,5.0,38.97,見其他登記事項,鋼筋混凝土,107年11月23日,十三層,NULL,NULL
RPTNMLPLRHIGFGE66CC,52.0,80.2,住商用,加強磚造,60年9月30日,二層,NULL,NULL
RPSNMLPLRHIGFGE56CC,39.0,81.2,住家用,鋼筋混凝土造,73年7月20日,五層,NULL,NULL
RPRNMLPLRHIGFGE09CC,41.0,73.65,住家用,鋼筋混凝土造,71年6月28日,五層,NULL,NULL
RPSNMLPLRHIGFGE56CC,39.0,6.46,共有部分,鋼筋混凝土造,73年7月20日,五層,NULL,NULL
RPVNMLPLRHIGFGE86CC,16.0,161.57,見其他登記事項,鋼筋混凝土,96年9月10日,三層,NULL,NULL
RPPNMLPLRHIGFLE76CC,45.0,54.4,住家用,加強磚造,67年3月25日,二層,NULL,NULL
RPQNMLPLRHIGFLE86CC,1.0,50.21,見其他登記事項,鋼筋混凝土造,112年2月8日,五層,NULL,NULL
RPQNMLPLRHIGFLE86CC,1.0,16.91,本共有部分之項目有停車空間、電信室、樓梯間、機械房、水箱。,鋼筋混凝土造,112年2月8日,五層,NULL,NULL
RPRNMLQLRHIGFAE58CC,18.0,56.07,住家用,鋼筋混凝土造,94年9月9日,十四層,NULL,NULL
RPRNMLQLRHIGFAE58CC,18.0,23.6,共有部分,鋼筋混凝土造,94年9月9日,十四層,NULL,NULL
RPSNMLQLRHIGFAE68CC,20.0,103.63,住家用,鋼筋混凝土造,92年12月3日,十四層,NULL,NULL
RPSNMLQLRHIGFAE68CC,20.0,43.39,共有部分,鋼筋混凝土造,92年12月3日,十四層,NULL,NULL
RPPNMLQLRHIGFAE38CC,48.0,51.66,NULL,加強磚造,64年11月26日,三層,NULL,NULL
RPQNMLQLRHIGFAE48CC,44.0,92.91,NULL,鋼筋混凝土造,68年8月11日,五層,NULL,NULL
RPRNMLPLRHIGFLE96CC,28.0,139.93,見使用執照,鋼筋混凝土造,84年6月19日,三層,NULL,NULL
RPPNMLQLRHIGFBE48CC,42.0,86.73,NULL,鋼筋混凝土造,70年3月26日,五層,NULL,NULL
RPRNMLQLRHIGFBE68CC,20.0,340.49,住家用,鋼筋混凝土造,92年6月25日,四層,NULL,NULL
RPQNMLQLRHIGFBE58CC,49.0,152.46,NULL,加強磚造,63年9月24日,三層,NULL,NULL
RPSNMLQLRHIGFBE78CC,4.0,62.36,見其他登記事項,鋼筋混凝土,108年10月14日,十五層,NULL,NULL
RPSNMLQLRHIGFBE78CC,4.0,31.37,共有部份,鋼筋混凝土,108年10月14日,十五層,NULL,NULL
RPPOMLQLRHIGFBE58CC,42.0,41.88,NULL,鋼筋混凝土造,70年9月11日,十二層,NULL,NULL
RPPOMLQLRHIGFBE58CC,42.0,9.15,NULL,鋼筋混凝土造,70年9月11日,十二層,NULL,NULL
RPUNMLQLRHIGFBE98CC,6.0,134.44,見其他登記事項,鋼筋混凝土造,106年12月28日,十五層,NULL,NULL
RPUNMLQLRHIGFBE98CC,6.0,107.92,共有部分,鋼筋混凝土造,106年12月28日,十五層,NULL,NULL
RPRNMLQLRHIGFCE78CC,39.0,92.64,NULL,鋼筋混凝土造,73年9月21日,五層,NULL,NULL
RPRNMLQLRHIGFCE78CC,39.0,12.69,NULL,鋼筋混凝土造,73年9月21日,五層,NULL,NULL
RPQNMLQLRHIGFCE68CC,25.0,95.89,住家用,鋼骨造,88年2月9日,三十九層,NULL,NULL
RPPNMLQLRHIGFCE58CC,45.0,73.6,住家用,鋼筋混凝土造,67年12月29日,四層,NULL,NULL
RPQNMLQLRHIGFCE68CC,25.0,44.15,共有部分,鋼骨造,88年2月9日,三十九層,NULL,NULL
RPQNMLQLRHIGFCE68CC,25.0,65.45,停車空間,鋼骨造,88年2月9日,三十九層,NULL,NULL
RPUNMLQLRHIGFCE09CC,47.0,71.8,住家用,加強磚造,65年5月5日,四層,NULL,NULL
RPSNMLQLRHIGFCE88CC,37.0,180.63,NULL,鋼筋混凝土造,75年11月24日,四層,NULL,NULL
RPSNMLQLRHIGFCE88CC,52.0,10.34,住商用,加強磚造,60年4月19日,二層,NULL,NULL
RPRNMLQLRHIGFDE88CC,30.0,111.58,住家用,鋼筋混凝土造,82年6月30日,十三層,NULL,NULL
RPRNMLQLRHIGFDE88CC,30.0,34.42,住家用,鋼筋混凝土造,82年6月30日,十三層,NULL,NULL
RPQNMLQLRHIGFDE78CC,9.0,113.38,住家用,鋼筋混凝土造,103年8月31日,十五層,NULL,NULL
RPQNMLQLRHIGFDE78CC,9.0,84.8,共有部分,鋼筋混凝土造,103年8月31日,十五層,NULL,NULL
RPSNMLQLRHIGFDE98CC,34.0,108.5,NULL,鋼筋混凝土造,78年4月14日,九層,NULL,NULL
RPSNMLQLRHIGFDE98CC,34.0,28.46,NULL,鋼筋混凝土造,78年4月14日,九層,NULL,NULL
RPVNMLQLRHIGFDE66CC,26.0,97.83,國民住宅,鋼筋混凝土造,87年1月22日,十四層,NULL,NULL
RPVNMLQLRHIGFDE66CC,26.0,27.91,見使用執照,鋼筋混凝土造,87年1月22日,十四層,NULL,NULL
RPXNMLQLRHIGFDE86CC,43.0,72.98,NULL,鋼筋混凝土造,69年9月10日,五層,NULL,NULL
RPROMLQLRHIGFDE98CC,37.0,103.05,NULL,鋼筋混凝土造,75年7月28日,五層,NULL,NULL
RPSOMLQLRHIGFDE09CC,44.0,70.6,NULL,鋼筋混凝土造,68年4月12日,四層,NULL,NULL
RPTOMLQLRHIGFDE56CC,30.0,37.11,住家用,鋼筋混凝土造,83年1月4日,七層,NULL,NULL
RPTOMLQLRHIGFDE56CC,30.0,16.45,見使用執照,鋼筋混凝土造,83年1月4日,七層,NULL,NULL
RPQOMLQLRHIGFDE88CC,NULL,238.43,店舖,鋼骨構造,112年6月26日,一層,NULL,NULL
RPUOMLQLRHIGFDE66CC,17.0,8.76,商業用,鋼筋混凝土造,95年7月26日,十層,NULL,NULL
RPUOMLQLRHIGFDE66CC,NULL,7.58,防空避難室兼停車空間,鋼筋混凝土造,NULL,十層,NULL,NULL
RPXOMLQLRHIGFDE96CC,35.0,103.91,NULL,鋼筋混凝土造,78年2月10日,七層,NULL,NULL
RPXOMLQLRHIGFDE96CC,35.0,27.08,NULL,鋼筋混凝土造,78年2月10日,七層,NULL,NULL
RPWOMLQLRHIGFDE86CC,3.0,75.13,見其他登記事項,鋼筋混凝土造,109年12月29日,二十九層,NULL,NULL
RPWOMLQLRHIGFDE86CC,3.0,64.03,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、頂蓋型開放空間、門廊、外廊、出入口緩衝空間、梯間、管理員室、防災中心、車道面積、管道間、管理委員會使用空間、陽台、中繼室、樓梯間、機械室及水箱等項。,鋼筋混凝土造,109年12月29日,二十九層,NULL,NULL
RPQNMLQLRHIGFEE88CC,41.0,61.24,NULL,鋼筋混凝土造,71年5月5日,五層,NULL,NULL
RPOPMLQLRHIGFDE78CC,44.0,91.28,NULL,鋼筋混凝土造,68年9月29日,五層,NULL,NULL
RPSNMLQLRHIGFEE09CC,27.0,133.73,見其他登記事項,鋼筋混凝土結構造,85年8月30日,二十二層,NULL,NULL
RPSNMLQLRHIGFEE09CC,27.0,57.0,見使用執照,鋼筋混凝土造,85年8月30日,二十二層,NULL,NULL
RPTNMLQLRHIGFEE56CC,4.0,86.37,見其他登記事項,鋼筋混凝土結構造,108年8月16日,十五層,NULL,NULL
RPRNMLQLRHIGFEE98CC,19.0,16.32,辦公室,鋼筋混凝土結構造,93年4月13日,十層,NULL,NULL
RPTNMLQLRHIGFEE56CC,4.0,33.98,本共有部分之項目有防空避難室兼停車空間、梯間、車道、管理委員會使用空間、門廳、管委會使用空間、樓梯間、機械房、水箱等共１０項。,鋼筋混凝土結構造,108年8月16日,十五層,NULL,NULL
RPRNMLQLRHIGFEE98CC,19.0,7.14,見使用執照,見使用執照,93年4月13日,十層,NULL,NULL
RPRNMLQLRHIGFEE98CC,19.0,2.87,見使用執照,見使用執照,93年4月13日,NULL,NULL,NULL
RPWNMLQLRHIGFEE86CC,46.0,346.98,NULL,鋼筋混凝土造,66年4月18日,三層,NULL,NULL
RPUNMLQLRHIGFEE66CC,8.0,456.59,店舖,鋼筋混凝土,104年8月10日,二十八層,NULL,NULL
RPUNMLQLRHIGFEE66CC,8.0,309.54,本共有部分之項目有防空避難室兼停車空間、停車空間、門廳、梯間、公共服務空間、防災中心、門廊、管理員室、管理委員會使用空間、中繼水箱、樓梯間、水箱、機械室等１３項。,鋼筋混凝土,104年8月10日,二十八層,NULL,NULL
RPOOMLQLRHIGFEE78CC,38.0,92.54,住家用,鋼筋混凝土造,74年11月29日,十八層,NULL,NULL
RPOOMLQLRHIGFEE78CC,38.0,15.99,見使用執照,鋼筋混凝土造,74年11月29日,十八層,NULL,NULL
RPXNMLQLRHIGFEE96CC,43.0,52.08,NULL,鋼筋混凝土造,70年3月12日,五層,NULL,NULL
RPQOMLQLRHIGFEE98CC,24.0,86.84,住家用,鋼筋混凝土結構造,88年3月23日,十四層,NULL,NULL
RPQOMLQLRHIGFEE98CC,24.0,28.1,見使用執照,見使用執照,88年3月23日,十四層,NULL,NULL
RPPNMLQLRHIGFGE98CC,26.0,83.24,住家用,鋼筋混凝土造,86年6月7日,二十三層,NULL,NULL
RPPNMLQLRHIGFGE98CC,26.0,29.55,共有部分,鋼筋混凝土造,86年6月7日,二十三層,NULL,NULL
RPPNMLQLRHIGFFE88CC,28.0,52.45,住家用,鋼筋混凝土造,84年11月18日,二十四層,NULL,NULL
RPRNMLQLRHIGFGE56CC,38.0,79.6,住家用,鋼筋混凝土造,74年12月15日,五層,NULL,NULL
RPRNMLQLRHIGFGE56CC,38.0,18.28,共有部分,鋼筋混凝土造,74年12月15日,五層,NULL,NULL
RPQNMLQLRHIGFGE09CC,28.0,79.64,住家用,鋼筋混凝土造,84年9月15日,十四層,NULL,NULL
RPQNMLQLRHIGFGE09CC,28.0,44.58,共有部分,鋼筋混凝土造,84年9月15日,十四層,NULL,NULL
RPQNMLQLRHIGFGE09CC,28.0,11.43,住家用,鋼筋混凝土造,84年9月15日,十四層,NULL,NULL
RPSNMLQLRHIGFGE66CC,29.0,142.73,住家用,鋼筋混凝土造,83年8月16日,十二層,NULL,NULL
RPUNMLQLRHIGFGE86CC,3.0,62.62,見其他登記事項,鋼筋混凝土造,110年1月4日,十五層,NULL,NULL
RPUNMLQLRHIGFGE86CC,3.0,36.34,本共有部分之項目有法定防空避難室兼停車空間、車道、管理委員會使用空間、門廳、梯間、管道間、樓梯間、昇降機間、水箱及機械室等項。,鋼筋混凝土造,110年1月4日,十五層,NULL,NULL
RPQNMLQLRHIGFIE66CC,33.0,46.19,住家用,鋼筋混凝土造,79年9月20日,七層,NULL,NULL
RPQNMLQLRHIGFIE66CC,33.0,15.36,共有部分,鋼筋混凝土造,79年9月20日,地下層,NULL,NULL
RPPNMLQLRHIGFIE56CC,33.0,37.29,住家用,鋼筋混凝土造,79年9月20日,七層,NULL,NULL
RPPNMLQLRHIGFIE56CC,33.0,11.96,共有部分,鋼筋混凝土造,79年9月20日,地下層,NULL,NULL
RPQNMLQLRHIGFJE76CC,3.0,19.83,住家用,鋼筋混凝土造,109年11月20日,三層,NULL,NULL
RPRNMLQLRHIGFJE86CC,3.0,16.53,住家用,鋼筋混凝土造,109年11月20日,三層,NULL,NULL
RPRNMLQLRHIGFIE76CC,33.0,16.66,住家用,鋼筋混凝土造,79年12月30日,四層,NULL,NULL
RPSNMLPLNHIGFBE38DC,12.0,94.12,住商用,鋼筋混凝土造,100年9月1日,十三層,NULL,NULL
RPPNMLQLRHIGFLE86CC,43.0,147.42,住商用,鋼筋混凝土造,69年7月28日,三層,NULL,NULL
RPPNMLRLRHIGFAE48CC,30.0,34.31,住家用,鋼筋混凝土造,83年3月8日,九層,NULL,NULL
RPPNMLRLRHIGFAE48CC,30.0,11.77,見使用執照,鋼筋混凝土造,83年3月8日,九層,NULL,NULL
RPQNMLRLRHIGFAE58CC,34.0,136.35,住家用,鋼筋混凝土造,78年12月5日,七層,NULL,NULL
RPQNMLRLRHIGFAE58CC,34.0,18.03,住家用,鋼筋混凝土造,78年12月5日,七層,NULL,NULL
RPQNMLRLRHIGFAE58CC,34.0,62.4,住家用,鋼筋混凝土造,78年12月5日,七層,NULL,NULL
RPTNMLRLRHIGFAE88CC,3.0,63.03,見其他登記事項,鋼筋混凝土,109年10月19日,十五層,NULL,NULL
RPTNMLRLRHIGFAE88CC,3.0,50.66,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、梯間、車道、門廳、騎樓、門廊、樓梯間加昇降機間、樓梯間、水箱加機械室等１０項。,鋼筋混凝土,109年10月19日,十五層,NULL,NULL
RPRNMLRLRHIGFAE68CC,41.0,77.59,住家用,鋼筋混凝土造,71年8月18日,十一層,NULL,NULL
RPUNMLRLRHIGFAE98CC,8.0,146.18,住家用,鋼骨鋼筋混凝土造,104年6月11日,二十五層,NULL,NULL
RPUNMLRLRHIGFAE98CC,8.0,103.66,本共有部分之項目有防空避難室兼停車空間、梯廳、樓梯間、電梯間、機械室、中繼水箱、停車空間、水箱、管委會使用空間、頂蓋型沿街步道式開放空間、公共服務空間、緩衝空間兼卸貨空間、防災中心、外廊、車道等１５項。,鋼骨鋼筋混凝土造,104年6月11日,二十五層,NULL,NULL
RPXNMLRLRHIGFAE66CC,38.0,113.25,NULL,鋼筋混凝土造,75年2月5日,五層,NULL,NULL
RPXNMLRLRHIGFAE66CC,38.0,0.84,見使用執照,鋼筋混凝土造,75年2月5日,五層,NULL,NULL
RPVNMLRLRHIGFAE09CC,26.0,30.25,住商用,鋼筋混凝土造,86年8月23日,五層,NULL,NULL
RPPOMLRLRHIGFAE58CC,36.0,128.3,NULL,鋼筋混凝土造,77年1月21日,十二層,NULL,NULL
RPPOMLRLRHIGFAE58CC,36.0,27.46,NULL,鋼筋混凝土造,77年1月21日,十二層,NULL,NULL
RPOOMLRLRHIGFAE48CC,19.0,55.2,住家用,鋼筋混凝土造,93年4月23日,十四層,NULL,NULL
RPOOMLRLRHIGFAE48CC,19.0,24.34,共有部分,鋼筋混凝土造,93年4月23日,十四層,NULL,NULL
RPQOMLRLRHIGFAE68CC,42.0,11.68,NULL,鋼筋混凝土造,70年6月20日,五層,NULL,NULL
